follows,listened_to_datetime,s_id,g_id,genrename
14,2020-09-27 22:19:09.000000,455,373,southern soul
993,2019-08-17 01:28:22.000000,2,248,math rock
645,2019-12-29 03:40:20.000000,200,326,psychedelic pop
985,2022-07-09 04:16:55.000000,104,290,oi
186,2022-08-29 03:03:34.000000,366,109,delta blues
469,2021-11-01 21:59:19.000000,405,367,soft rock
393,2021-11-22 03:07:46.000000,292,427,boogie rock
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
4,2021-12-30 16:21:12.000000,202,318,progressive folk
856,2019-06-19 11:20:12.000000,496,235,latin jazz
103,2021-06-04 12:49:12.000000,172,468,sonata
103,2021-06-04 12:49:12.000000,172,468,sonata
791,2021-10-17 03:33:21.000000,400,201,horror punk
306,2019-06-30 15:11:46.000000,433,304,pornogrind
151,2022-11-29 13:54:56.000000,23,71,classic country
304,2021-07-08 05:44:54.000000,144,21,arena rock
787,2022-06-14 06:06:32.000000,98,94,dance
285,2022-03-13 19:25:22.000000,64,88,country pop
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
31,2019-10-24 00:35:30.000000,130,48,breakbeat
349,2022-10-31 09:21:44.000000,65,432,future garage
207,2020-11-15 17:59:22.000000,164,13,alternative punk
116,2022-06-07 16:28:09.000000,145,11,alternative metal
669,2019-05-28 20:15:06.000000,490,234,latin
508,2021-07-18 12:29:56.000000,151,7,alternative country
190,2021-07-09 03:06:12.000000,471,495,carnatic classical
571,2020-04-13 14:47:49.000000,278,27,avant-garde metal
302,2019-05-30 03:34:22.000000,300,486,afoxê
693,2022-02-20 10:45:21.000000,172,468,sonata
785,2020-01-06 07:18:56.000000,47,376,speed metal
848,2023-01-25 17:11:03.000000,312,192,hard rock
488,2021-05-30 11:24:04.000000,178,495,carnatic classical
953,2020-07-18 09:24:59.000000,235,74,club
44,2021-01-25 06:23:23.000000,48,147,fado
44,2021-01-25 06:23:23.000000,48,147,fado
44,2021-01-25 06:23:23.000000,48,147,fado
44,2021-01-25 06:23:23.000000,48,147,fado
933,2022-07-18 21:01:49.000000,105,191,hard house
818,2021-08-15 06:01:16.000000,395,238,leftfield
566,2022-01-03 00:16:56.000000,418,137,electropunk
502,2022-07-06 06:17:14.000000,416,308,post-hardcore
100,2023-03-31 05:28:21.000000,378,65,chillout
100,2023-03-31 05:28:21.000000,378,65,chillout
100,2023-03-31 05:28:21.000000,378,65,chillout
100,2023-03-31 05:28:21.000000,378,65,chillout
100,2023-03-31 05:28:21.000000,378,65,chillout
465,2022-06-10 21:42:25.000000,308,431,swamp rock
879,2022-12-06 08:20:37.000000,453,46,boom bap
909,2023-02-06 18:00:18.000000,437,208,indietronica
484,2022-04-11 05:48:08.000000,105,191,hard house
227,2020-06-16 21:40:32.000000,392,393,techno
141,2020-07-31 18:10:37.000000,141,78,contemporary classical
227,2019-04-13 17:01:30.000000,451,259,metalcore
83,2021-10-19 11:59:05.000000,142,473,neo-traditional country
866,2023-02-07 13:10:28.000000,379,179,goregrind
597,2020-09-22 17:35:35.000000,424,120,dub techno
91,2019-10-05 05:17:38.000000,238,328,psychobilly
258,2019-08-03 03:53:35.000000,10,495,carnatic classical
974,2019-05-03 05:59:12.000000,137,52,broken beat
322,2019-10-30 06:48:12.000000,73,494,qawwali
107,2019-10-15 09:45:57.000000,254,403,trip hop
921,2019-12-20 09:32:23.000000,166,163,funky house
632,2021-05-31 18:15:21.000000,372,210,industrial
266,2020-02-27 03:54:23.000000,256,110,desert rock
266,2020-02-27 03:54:23.000000,256,110,desert rock
266,2020-02-27 03:54:23.000000,256,110,desert rock
335,2022-10-10 03:08:54.000000,166,163,funky house
297,2023-03-07 00:07:10.000000,354,9,alternative folk
207,2023-01-12 04:02:36.000000,85,23,atmospheric black metal
324,2020-06-15 10:07:19.000000,440,449,noise rock
324,2020-06-15 10:07:19.000000,440,449,noise rock
324,2020-06-15 10:07:19.000000,440,449,noise rock
794,2022-07-26 21:59:10.000000,54,351,crack rock steady
924,2020-02-06 06:27:46.000000,495,75,comedy
294,2023-02-02 00:45:46.000000,59,249,mathcore
535,2022-03-16 16:28:04.000000,248,121,dubstep
299,2019-07-31 03:28:03.000000,4,132,electronic
117,2022-01-29 12:13:30.000000,26,401,trap edm
736,2021-05-04 20:30:21.000000,111,303,pop soul
501,2019-12-12 08:48:49.000000,29,4,acoustic blues
865,2019-04-27 15:52:03.000000,348,381,surf rock
969,2021-09-06 09:18:08.000000,94,94,dance
249,2022-10-12 11:16:14.000000,471,495,carnatic classical
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
41,2019-04-17 16:36:53.000000,341,92,cumbia
997,2020-10-01 09:32:44.000000,376,196,hardstyle
710,2020-03-26 05:36:15.000000,219,351,crack rock steady
960,2021-01-29 06:31:58.000000,237,300,pop punk
868,2019-08-03 06:40:13.000000,495,75,comedy
561,2020-10-20 00:01:31.000000,51,386,symphonic rock
369,2022-01-15 21:44:02.000000,454,44,changa tuki
219,2022-08-17 12:20:33.000000,378,65,chillout
356,2020-08-04 23:08:33.000000,428,148,filk
917,2019-06-19 15:04:05.000000,41,294,orchestral
573,2022-12-21 18:06:38.000000,381,403,trip hop
719,2020-03-10 11:21:52.000000,75,258,metal
179,2019-10-16 06:14:36.000000,414,476,descarga
860,2022-07-19 07:16:31.000000,170,361,skacore
614,2021-04-04 01:54:10.000000,109,388,synthwave
566,2020-11-26 17:25:36.000000,382,11,alternative metal
848,2019-07-21 21:57:30.000000,2,248,math rock
536,2021-10-11 16:48:08.000000,19,84,cool jazz
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
35,2021-04-06 02:56:21.000000,498,283,noise pop
259,2022-02-13 05:00:33.000000,163,402,tribal house
245,2020-08-11 00:41:02.000000,183,165,landó
469,2022-02-05 10:38:51.000000,252,376,speed metal
958,2022-08-22 21:43:47.000000,173,117,drone
868,2022-04-18 02:20:51.000000,309,48,breakbeat
111,2023-01-21 18:58:08.000000,335,27,avant-garde metal
111,2023-01-21 18:58:08.000000,335,27,avant-garde metal
111,2023-01-21 18:58:08.000000,335,27,avant-garde metal
111,2023-01-21 18:58:08.000000,335,27,avant-garde metal
549,2020-12-15 04:48:02.000000,189,78,contemporary classical
707,2022-04-19 00:09:20.000000,211,210,industrial
753,2022-08-01 22:43:48.000000,35,321,progressive rock
731,2020-12-14 14:47:43.000000,165,116,drill
323,2022-05-17 15:51:59.000000,275,311,post-rock
159,2020-03-05 12:18:43.000000,161,427,boogie rock
228,2022-12-29 13:15:34.000000,323,98,dark ambient
885,2019-12-27 03:24:07.000000,413,457,ritual ambient
323,2020-11-08 19:44:51.000000,18,72,classic jazz
865,2022-02-17 03:14:31.000000,138,75,comedy
661,2022-05-20 22:41:30.000000,90,363,sludge metal
449,2020-11-18 08:22:01.000000,195,413,vocal jazz
668,2022-06-28 18:15:20.000000,327,26,avant-garde jazz
412,2022-12-29 19:08:36.000000,148,484,edm
824,2020-09-02 04:41:35.000000,212,157,free jazz
464,2021-02-05 10:41:38.000000,45,269,mpb
464,2021-02-05 10:41:38.000000,45,269,mpb
464,2021-02-05 10:41:38.000000,45,269,mpb
107,2021-01-02 06:56:03.000000,134,10,alternative hip hop
202,2022-06-06 15:47:44.000000,323,98,dark ambient
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
14,2019-04-24 21:50:31.000000,263,17,ambient techno
469,2020-05-11 08:56:51.000000,45,269,mpb
816,2022-11-05 20:45:29.000000,307,377,spoken word
533,2020-11-27 02:41:05.000000,78,156,free improvisation
905,2022-05-06 05:04:57.000000,22,417,yé-yé
75,2023-04-03 15:28:03.000000,71,96,dance-punk
304,2019-05-17 09:19:55.000000,161,427,boogie rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
25,2022-01-29 05:10:53.000000,298,5,acoustic rock
855,2019-10-08 05:18:15.000000,465,471,group sounds
882,2021-05-07 04:22:19.000000,448,346,rock
603,2020-11-14 15:52:46.000000,423,389,synth-pop
661,2021-07-05 00:31:46.000000,225,239,vude
544,2022-05-03 15:59:06.000000,273,124,ebm
685,2020-06-30 01:01:38.000000,444,210,industrial
118,2021-09-30 03:03:57.000000,346,274,neofolk
131,2020-11-17 09:11:02.000000,378,65,chillout
943,2022-04-17 11:35:35.000000,162,424,joik
903,2020-10-23 01:56:09.000000,396,467,coupé-décalé
600,2023-01-21 11:37:21.000000,137,52,broken beat
218,2022-01-25 16:35:32.000000,356,470,ryūkōka
362,2022-04-03 02:11:13.000000,259,493,chachachá
943,2022-02-13 10:48:35.000000,500,414,vocal trance
833,2020-01-10 04:03:41.000000,120,483,industrial musical
651,2022-07-12 10:18:35.000000,115,288,nu metal
9,2023-03-25 01:31:13.000000,121,108,deep house
9,2023-03-25 01:31:13.000000,121,108,deep house
9,2023-03-25 01:31:13.000000,121,108,deep house
746,2020-07-14 22:01:42.000000,81,220,j-pop
356,2020-10-31 04:18:17.000000,189,78,contemporary classical
823,2019-07-15 10:28:36.000000,305,46,boom bap
982,2020-04-18 16:57:39.000000,25,366,soca
207,2019-07-03 09:06:28.000000,397,92,cumbia
800,2022-02-25 02:26:10.000000,326,200,horrorcore
351,2021-08-08 22:51:11.000000,52,224,jazz fusion
362,2023-01-05 01:31:02.000000,235,74,club
145,2021-05-12 08:15:02.000000,385,204,illbient
741,2022-11-11 23:31:19.000000,319,7,alternative country
592,2019-10-25 07:56:00.000000,489,116,drill
451,2020-01-03 09:37:32.000000,438,367,soft rock
451,2020-01-03 09:37:32.000000,438,367,soft rock
440,2022-04-13 01:16:18.000000,390,111,digital hardcore
558,2022-02-16 01:17:01.000000,85,23,atmospheric black metal
898,2022-06-03 21:20:06.000000,357,300,pop punk
497,2019-09-23 02:00:42.000000,458,183,gothic rock
820,2020-11-27 21:30:59.000000,241,62,champeta
821,2019-04-09 13:39:46.000000,177,259,metalcore
540,2023-01-10 09:22:55.000000,494,301,pop rap
382,2020-01-27 09:25:25.000000,285,19,anarcho-punk
2,2022-06-17 08:56:52.000000,371,249,mathcore
2,2022-06-17 08:56:52.000000,371,249,mathcore
2,2022-06-17 08:56:52.000000,371,249,mathcore
2,2022-06-17 08:56:52.000000,371,249,mathcore
2,2022-06-17 08:56:52.000000,371,249,mathcore
2,2022-06-17 08:56:52.000000,371,249,mathcore
71,2021-10-28 16:50:40.000000,92,254,romantische oper
80,2022-01-26 01:29:07.000000,176,456,zeuhl
771,2019-11-15 22:44:45.000000,32,90,crossover prog
561,2023-02-03 17:04:42.000000,143,152,folk punk
697,2019-08-30 10:05:20.000000,436,460,art pop
861,2021-08-19 16:35:43.000000,263,17,ambient techno
888,2021-10-27 21:56:50.000000,303,346,rock
476,2023-01-14 04:23:04.000000,461,29,bachata
34,2022-09-04 11:53:43.000000,9,32,baroque
34,2022-09-04 11:53:43.000000,9,32,baroque
34,2022-09-04 11:53:43.000000,9,32,baroque
34,2022-09-04 11:53:43.000000,9,32,baroque
34,2022-09-04 11:53:43.000000,9,32,baroque
377,2020-01-13 06:06:40.000000,188,53,brutal death metal
377,2020-01-13 06:06:40.000000,188,53,brutal death metal
377,2020-01-13 06:06:40.000000,188,53,brutal death metal
283,2019-06-05 23:37:35.000000,41,294,orchestral
48,2022-03-11 21:27:58.000000,85,23,atmospheric black metal
48,2022-03-11 21:27:58.000000,85,23,atmospheric black metal
48,2022-03-11 21:27:58.000000,85,23,atmospheric black metal
20,2022-06-04 14:07:58.000000,266,11,alternative metal
791,2022-09-06 21:36:12.000000,34,267,birmingham sound
707,2022-04-07 21:01:20.000000,475,207,indie rock
482,2020-09-08 20:37:27.000000,54,351,crack rock steady
413,2022-08-08 21:17:57.000000,199,483,industrial musical
833,2019-12-04 23:33:10.000000,310,51,britpop
343,2021-03-07 17:20:50.000000,180,80,contemporary gospel
343,2021-03-07 17:20:50.000000,180,80,contemporary gospel
343,2021-03-07 17:20:50.000000,180,80,contemporary gospel
343,2021-03-07 17:20:50.000000,180,80,contemporary gospel
343,2021-03-07 17:20:50.000000,180,80,contemporary gospel
54,2019-09-11 04:24:56.000000,346,274,neofolk
54,2019-09-11 04:24:56.000000,346,274,neofolk
54,2019-09-11 04:24:56.000000,346,274,neofolk
549,2019-07-31 03:53:01.000000,456,386,symphonic rock
530,2021-04-03 20:56:47.000000,42,66,chiptune
926,2020-12-29 16:44:37.000000,430,450,harsh noise
880,2019-11-05 21:34:11.000000,385,204,illbient
955,2019-11-27 20:44:20.000000,155,446,red song
683,2020-06-07 02:36:30.000000,48,147,fado
996,2019-09-26 19:12:32.000000,205,271,neo soul
601,2022-06-21 17:51:04.000000,171,147,fado
751,2019-09-17 17:25:42.000000,358,385,symphonic prog
78,2020-08-20 16:21:25.000000,70,17,ambient techno
78,2020-08-20 16:21:25.000000,70,17,ambient techno
78,2020-08-20 16:21:25.000000,70,17,ambient techno
435,2019-11-20 14:12:38.000000,216,403,trip hop
378,2020-10-09 04:54:11.000000,162,424,joik
396,2020-06-27 01:31:52.000000,251,230,kayōkyoku
97,2021-07-28 08:53:02.000000,55,309,post-metal
97,2021-07-28 08:53:02.000000,55,309,post-metal
97,2021-07-28 08:53:02.000000,55,309,post-metal
97,2021-07-28 08:53:02.000000,55,309,post-metal
937,2023-03-11 07:49:04.000000,110,275,nerdcore
700,2020-05-21 05:49:48.000000,191,209,indorock
978,2021-12-29 21:40:13.000000,117,363,sludge metal
267,2020-01-24 18:53:19.000000,346,274,neofolk
267,2020-01-24 18:53:19.000000,346,274,neofolk
267,2020-01-24 18:53:19.000000,346,274,neofolk
267,2020-01-24 18:53:19.000000,346,274,neofolk
267,2020-01-24 18:53:19.000000,346,274,neofolk
798,2020-09-08 22:26:56.000000,452,493,chachachá
446,2021-11-04 14:43:14.000000,493,152,folk punk
421,2019-09-14 18:42:17.000000,42,66,chiptune
197,2022-05-23 09:04:05.000000,455,373,southern soul
440,2022-08-14 05:26:44.000000,84,57,cantopop
419,2021-11-24 00:24:00.000000,40,389,synth-pop
558,2021-10-18 04:08:21.000000,332,141,funkot
100,2022-07-03 03:00:08.000000,236,308,post-hardcore
100,2022-07-03 03:00:08.000000,236,308,post-hardcore
100,2022-07-03 03:00:08.000000,236,308,post-hardcore
100,2022-07-03 03:00:08.000000,236,308,post-hardcore
100,2022-07-03 03:00:08.000000,236,308,post-hardcore
435,2020-11-11 02:19:31.000000,85,23,atmospheric black metal
733,2022-05-18 22:01:37.000000,478,102,death metal
484,2021-09-10 14:43:50.000000,453,46,boom bap
822,2022-11-07 19:55:24.000000,429,485,bongo flava
466,2019-05-02 13:49:09.000000,183,165,landó
312,2019-04-24 08:21:50.000000,165,116,drill
290,2020-08-07 05:06:46.000000,287,39,blackened death metal
975,2020-11-16 18:00:02.000000,56,74,club
849,2022-01-03 00:47:21.000000,13,169,gangsta rap
186,2019-05-03 09:14:29.000000,50,158,funk
694,2021-09-08 12:40:05.000000,422,114,doom metal
850,2020-03-01 10:52:02.000000,150,490,complextro
923,2020-02-27 14:21:02.000000,78,156,free improvisation
760,2020-02-19 22:18:30.000000,99,153,folk rock
872,2022-01-08 23:53:35.000000,99,153,folk rock
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
22,2020-08-08 11:22:19.000000,45,269,mpb
84,2022-03-07 10:10:25.000000,30,423,dream pop
84,2022-03-07 10:10:25.000000,30,423,dream pop
84,2022-03-07 10:10:25.000000,30,423,dream pop
462,2021-01-08 05:37:26.000000,423,389,synth-pop
339,2022-08-04 08:17:35.000000,200,326,psychedelic pop
695,2022-12-26 00:54:54.000000,305,46,boom bap
702,2021-01-13 23:29:07.000000,79,100,dark folk
918,2019-06-30 02:21:36.000000,118,164,sigidrigi
442,2022-10-15 01:34:34.000000,112,239,vude
478,2020-07-10 10:56:25.000000,434,263,mincecore
393,2020-09-28 11:17:41.000000,207,254,romantische oper
434,2020-12-17 11:08:04.000000,107,118,drum and bass
205,2019-08-14 23:48:11.000000,415,264,toccata
519,2021-12-28 12:56:08.000000,439,11,alternative metal
373,2020-10-16 14:57:33.000000,230,89,country rock
149,2022-06-23 10:23:52.000000,465,471,group sounds
690,2020-11-23 10:38:07.000000,336,142,euro house
252,2023-03-26 23:18:21.000000,325,64,chicago blues
608,2020-07-31 08:25:27.000000,306,489,kizomba
844,2023-03-16 21:47:34.000000,495,75,comedy
953,2022-04-11 14:34:30.000000,345,117,drone
969,2020-12-06 09:13:25.000000,52,224,jazz fusion
613,2019-10-24 17:10:15.000000,486,367,soft rock
804,2021-05-16 02:38:12.000000,96,365,smooth soul
82,2019-08-10 02:13:06.000000,418,137,electropunk
82,2019-08-10 02:13:06.000000,418,137,electropunk
82,2019-08-10 02:13:06.000000,418,137,electropunk
82,2019-08-10 02:13:06.000000,418,137,electropunk
82,2019-08-10 02:13:06.000000,418,137,electropunk
314,2023-02-18 01:10:28.000000,147,350,roots reggae
573,2022-04-20 22:34:59.000000,372,210,industrial
987,2022-01-06 20:10:00.000000,163,402,tribal house
152,2019-04-16 13:15:40.000000,157,373,southern soul
369,2020-05-24 12:50:15.000000,339,206,indie pop
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
4,2020-09-09 14:22:44.000000,16,231,beat music
465,2020-05-27 05:49:11.000000,297,359,ska
134,2021-05-31 13:58:50.000000,262,118,drum and bass
624,2022-10-13 22:03:30.000000,391,61,chamber pop
278,2022-03-12 19:01:15.000000,106,275,nerdcore
313,2023-03-26 21:49:23.000000,204,408,vallenato
549,2021-02-11 22:17:47.000000,229,384,symphonic metal
857,2019-11-01 14:58:45.000000,463,336,ragga jungle
467,2021-11-22 07:14:09.000000,286,183,gothic rock
918,2019-04-13 08:20:47.000000,91,50,breaks
864,2021-12-11 08:11:30.000000,191,209,indorock
366,2021-02-15 16:47:27.000000,464,53,brutal death metal
366,2021-02-15 16:47:27.000000,464,53,brutal death metal
366,2021-02-15 16:47:27.000000,464,53,brutal death metal
828,2021-01-22 10:03:30.000000,298,5,acoustic rock
694,2020-06-03 05:49:59.000000,482,201,horror punk
491,2022-10-29 12:55:33.000000,65,432,future garage
125,2022-06-22 20:16:20.000000,267,135,electronicore
972,2019-05-21 02:16:03.000000,201,219,italo-disco
724,2019-10-31 21:48:03.000000,125,317,progressive
855,2022-06-18 16:53:40.000000,190,98,dark ambient
528,2020-12-18 08:10:32.000000,113,237,latin rock
360,2020-02-19 15:40:24.000000,458,183,gothic rock
772,2019-06-27 10:43:12.000000,273,124,ebm
273,2022-08-05 22:16:56.000000,404,439,detroit techno
984,2022-03-22 13:15:34.000000,187,497,hopepunk
629,2022-08-08 12:33:08.000000,257,134,electronica
551,2023-02-02 12:42:54.000000,494,301,pop rap
346,2020-04-14 23:23:02.000000,346,274,neofolk
878,2023-03-20 01:42:40.000000,256,110,desert rock
182,2021-10-20 16:59:19.000000,492,38,black metal
620,2020-01-15 20:58:44.000000,2,248,math rock
198,2019-11-11 14:43:53.000000,72,137,electropunk
617,2023-03-03 01:55:45.000000,94,94,dance
578,2021-06-30 06:18:30.000000,318,338,ragtime
93,2022-06-24 02:54:59.000000,225,239,vude
785,2020-01-02 20:29:26.000000,133,458,tribal ambient
452,2021-11-18 07:34:28.000000,275,311,post-rock
452,2021-11-18 07:34:28.000000,275,311,post-rock
58,2019-11-20 03:41:20.000000,286,183,gothic rock
407,2019-08-31 05:18:11.000000,151,7,alternative country
407,2019-08-31 05:18:11.000000,151,7,alternative country
407,2019-08-31 05:18:11.000000,151,7,alternative country
768,2020-05-28 08:21:44.000000,118,164,sigidrigi
825,2020-10-08 04:36:57.000000,194,332,queercore
693,2019-07-21 09:15:06.000000,24,114,doom metal
6,2020-08-01 17:11:02.000000,65,432,future garage
6,2020-08-01 17:11:02.000000,65,432,future garage
480,2020-02-24 14:57:42.000000,241,62,champeta
785,2022-03-06 01:47:21.000000,14,165,landó
28,2020-12-24 23:51:22.000000,439,11,alternative metal
28,2020-12-24 23:51:22.000000,439,11,alternative metal
28,2020-12-24 23:51:22.000000,439,11,alternative metal
28,2020-12-24 23:51:22.000000,439,11,alternative metal
28,2020-12-24 23:51:22.000000,439,11,alternative metal
387,2023-03-27 00:44:07.000000,170,361,skacore
671,2020-02-05 21:37:31.000000,305,46,boom bap
677,2020-05-30 12:52:53.000000,479,371,soul jazz
94,2020-06-01 06:22:10.000000,21,474,cowpunk
874,2021-09-25 20:29:01.000000,109,388,synthwave
36,2019-09-25 00:36:33.000000,217,354,schlager
36,2019-09-25 00:36:33.000000,217,354,schlager
36,2019-09-25 00:36:33.000000,217,354,schlager
701,2020-12-10 19:31:23.000000,263,17,ambient techno
587,2021-11-01 21:14:15.000000,47,376,speed metal
730,2020-01-06 06:49:12.000000,328,258,metal
230,2020-07-05 21:08:55.000000,211,210,industrial
693,2019-08-31 01:28:39.000000,89,120,dub techno
280,2020-11-06 18:12:44.000000,332,141,funkot
583,2020-10-11 08:41:50.000000,150,490,complextro
655,2021-07-11 16:39:36.000000,427,108,deep house
865,2021-04-22 08:32:58.000000,492,38,black metal
436,2022-05-18 20:03:10.000000,401,167,g-funk
327,2023-03-11 21:46:29.000000,43,470,ryūkōka
609,2022-12-27 22:03:24.000000,286,183,gothic rock
456,2019-08-05 22:16:14.000000,423,389,synth-pop
456,2019-08-05 22:16:14.000000,423,389,synth-pop
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
14,2022-11-01 16:56:42.000000,318,338,ragtime
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
51,2022-11-24 08:04:42.000000,262,118,drum and bass
917,2019-05-03 05:35:16.000000,241,62,champeta
36,2020-01-17 08:42:33.000000,494,301,pop rap
36,2020-01-17 08:42:33.000000,494,301,pop rap
36,2020-01-17 08:42:33.000000,494,301,pop rap
622,2019-10-17 22:46:36.000000,381,403,trip hop
557,2020-02-02 22:26:41.000000,438,367,soft rock
413,2019-07-16 19:06:58.000000,277,302,pop rock
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
53,2021-12-17 02:05:18.000000,240,305,post-bop
473,2019-10-05 10:05:02.000000,163,402,tribal house
216,2022-09-21 06:56:48.000000,199,483,industrial musical
616,2022-05-11 17:56:56.000000,18,72,classic jazz
701,2021-08-11 04:52:47.000000,99,153,folk rock
46,2023-03-26 18:38:46.000000,291,201,horror punk
46,2023-03-26 18:38:46.000000,291,201,horror punk
46,2023-03-26 18:38:46.000000,291,201,horror punk
878,2021-01-29 04:11:39.000000,208,271,neo soul
964,2021-01-30 14:21:16.000000,333,450,harsh noise
435,2021-12-19 07:06:01.000000,470,433,bounce
1000,2021-06-21 10:09:49.000000,356,470,ryūkōka
340,2022-10-27 02:16:39.000000,272,171,garage house
865,2020-02-21 01:03:52.000000,271,498,luk thung
165,2021-02-15 17:55:07.000000,163,402,tribal house
793,2020-05-28 07:49:17.000000,24,114,doom metal
100,2019-05-11 01:35:59.000000,125,317,progressive
100,2019-05-11 01:35:59.000000,125,317,progressive
100,2019-05-11 01:35:59.000000,125,317,progressive
100,2019-05-11 01:35:59.000000,125,317,progressive
100,2019-05-11 01:35:59.000000,125,317,progressive
347,2022-10-10 06:33:30.000000,299,322,progressive trance
